step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
525.0,10,33.0,1.375,1.2646921899109556,10,168.0,0.049741334393075765,10,168.0
530.0,14,50.0,2.0,1.6954427254441837,13,193.0,0.044391187719314655,13,193.0
535.0,6,27.0,1.173913043478261,1.8551716259398778,6,208.0,0.07132731001607165,6,208.0
540.0,12,37.0,1.608695652173913,1.2389577927793278,11,207.0,0.04599760917055165,11,207.0
545.0,8,31.0,1.2916666666666667,1.5776220976023303,7,200.0,0.06437708645156408,7,200.0
550.0,12,39.0,1.625,1.2758612788416,11,230.0,0.04607948390404323,11,230.0
555.0,6,19.0,0.8260869565217391,1.4545597789307436,6,251.0,0.050594593056087614,6,251.0
560.0,11,39.0,1.6956521739130435,0.5948661826053461,10,265.0,0.04039676026135248,10,265.0
565.0,9,36.0,1.44,1.5540886390448971,9,253.0,0.03793700134244591,9,253.0
570.0,12,51.0,2.217391304347826,1.812102504133469,11,232.0,0.06997146307120308,11,232.0
575.0,7,25.0,1.1363636363636365,2.130960738862848,7,240.0,0.10080173626017194,7,240.0
580.0,10,40.0,1.6666666666666667,2.9881361330422433,10,228.0,0.10368600528193582,10,228.0
585.0,7,33.0,1.5,1.6687449600483695,7,201.0,0.07708403941836325,7,201.0
590.0,9,30.0,1.3043478260869565,1.987831479435211,8,160.0,0.06793931492793998,8,160.0
595.0,4,13.0,0.6190476190476191,2.3431448656639167,4,166.0,0.1207681404309493,4,166.0
600.0,11,35.0,1.4583333333333333,2.040371778064428,10,177.0,0.06961161065922963,10,177.0
605.0,9,36.0,1.5,1.8883134226203317,9,167.0,0.050020779383171954,9,167.0
610.0,13,40.0,1.7391304347826086,1.894285251816054,12,137.0,0.08121340995625362,12,137.0
615.0,5,20.0,0.9523809523809523,2.4211343885569043,5,128.0,0.14514511984147152,5,128.0
620.0,6,16.0,0.6956521739130435,3.27907049370983,6,111.0,0.12214524792878843,6,111.0
625.0,9,23.0,0.9583333333333334,1.3233833135536848,9,112.0,0.05328229042645873,9,112.0
630.0,13,49.0,1.96,1.8733942678657076,12,135.0,0.056509077590703276,12,135.0
635.0,15,116.0,5.043478260869565,1.424496647489912,14,189.0,0.044750023300019745,14,189.0
640.0,9,59.0,2.5652173913043477,1.3019063923781542,9,212.0,0.05103932162406684,9,212.0
645.0,11,34.0,1.36,1.490023210317764,10,217.0,0.04374328159431114,10,217.0
650.0,10,29.0,1.16,1.5628168292611466,10,221.0,0.03715230119948271,10,221.0
655.0,13,37.0,1.5416666666666667,2.0684943591449074,13,222.0,0.07183385394031527,13,222.0
660.0,12,81.0,3.6818181818181817,1.578990026013115,11,266.0,0.07755979623839034,11,266.0
665.0,8,43.0,1.8695652173913044,1.640321972320068,8,263.0,0.062062541242618806,8,263.0
670.0,12,40.0,1.6,1.0356443748166613,11,249.0,0.034724285919135005,11,249.0
675.0,9,34.0,1.36,1.4392863612866316,8,252.0,0.04009680969461845,8,252.0
680.0,15,48.0,2.0,1.3269274885973967,14,286.0,0.04839134653997351,14,286.0
685.0,7,22.0,0.9565217391304348,1.5693487347346817,7,277.0,0.05709327026200904,7,277.0
690.0,11,36.0,1.565217391304348,1.3462106186650469,11,254.0,0.05830194779907466,11,254.0
695.0,10,36.0,1.44,1.6379226647696885,9,240.0,0.053517314980296694,9,240.0
700.0,15,58.0,2.5217391304347827,1.1510442782663737,14,224.0,0.05739495510790362,14,224.0
705.0,5,25.0,1.1363636363636365,2.096098414156019,5,236.0,0.09002880304048706,5,236.0
710.0,9,31.0,1.3478260869565217,1.5209025192931882,8,238.0,0.060852438215661844,8,238.0
715.0,8,27.0,1.173913043478261,1.5326373610454067,8,221.0,0.06176808867711,8,221.0
720.0,13,38.0,1.6521739130434783,1.8521863551063784,12,178.0,0.07414497028015414,12,178.0
725.0,5,24.0,1.1428571428571428,2.030985867213479,5,179.0,0.11205700222581945,5,179.0
730.0,14,47.0,2.0434782608695654,1.8958033332219573,13,185.0,0.07443940459681783,13,185.0
735.0,8,39.0,1.7727272727272727,0.9706893533191827,8,172.0,0.046282087417251094,8,172.0
740.0,12,40.0,1.6666666666666667,1.9313106223495253,11,195.0,0.05342595344003894,11,195.0
745.0,7,20.0,0.9523809523809523,1.8284731193767225,6,186.0,0.10054393622560284,6,186.0
