step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
325.0,11,42.0,1.68,1.606827299371329,10,193.0,0.0436629224094181,10,193.0
330.0,14,55.0,2.391304347826087,1.2509230845527164,13,197.0,0.05271410972123303,13,197.0
335.0,7,29.0,1.380952380952381,1.3902834022436026,6,207.0,0.09622331148767949,6,207.0
340.0,9,29.0,1.2608695652173914,1.1334424188013454,8,217.0,0.0502434324517379,8,217.0
345.0,9,31.0,1.24,1.269953611390614,9,216.0,0.03173740245015818,9,216.0
350.0,10,28.0,1.2173913043478262,1.5954233373614821,9,204.0,0.07512461642437718,9,204.0
355.0,5,15.0,0.6521739130434783,2.4422484139493172,5,182.0,0.09696957663994753,5,182.0
360.0,9,21.0,0.875,2.7455167862961005,9,153.0,0.07932750545843788,9,153.0
365.0,11,30.0,1.2,2.139751966406297,11,148.0,0.05554473894992862,11,148.0
370.0,14,52.0,2.1666666666666665,2.2720164886298373,13,160.0,0.08028424344906562,13,160.0
375.0,7,28.0,1.2173913043478262,1.3609078417022717,7,166.0,0.07022683908068883,7,166.0
380.0,13,53.0,2.3043478260869565,1.0547990342606413,12,200.0,0.03157261791247547,12,200.0
385.0,13,42.0,1.68,1.4497061338032204,12,212.0,0.034217113428926776,12,212.0
390.0,15,58.0,2.4166666666666665,1.1358108974938093,14,246.0,0.04396851669156504,14,246.0
395.0,6,26.0,1.1304347826086956,1.756666141342839,6,249.0,0.0649302143461036,6,249.0
400.0,10,32.0,1.28,2.67179310921141,10,216.0,0.08726955254998972,10,216.0
405.0,11,41.0,1.7083333333333333,1.5961156491232054,11,220.0,0.05383239456058048,11,220.0
410.0,13,53.0,2.3043478260869565,1.483835608955756,12,215.0,0.07877818165585426,12,215.0
415.0,6,26.0,1.1818181818181819,2.0462404273354333,6,212.0,0.08507681213095165,6,212.0
420.0,10,36.0,1.5,2.4737103206494666,10,201.0,0.06670942777339378,10,201.0
425.0,10,42.0,1.68,1.6443239940789058,10,198.0,0.03816898572004902,10,198.0
430.0,13,47.0,2.0434782608695654,1.4452293690251288,13,196.0,0.07269517310259634,13,196.0
435.0,5,20.0,0.9090909090909091,1.769971652353744,5,204.0,0.07774115843546354,5,204.0
440.0,7,22.0,0.9166666666666666,3.2386075492053408,7,189.0,0.08564507080627858,7,189.0
445.0,10,28.0,1.1666666666666667,1.5571479421683936,10,180.0,0.059912571294555766,10,180.0
450.0,12,48.0,2.0869565217391304,1.6375068937340125,11,172.0,0.06525274498203508,11,172.0
455.0,7,26.0,1.1818181818181819,1.387279864941627,7,188.0,0.07306824363990069,7,188.0
460.0,12,46.0,2.090909090909091,0.6745463756206377,11,212.0,0.05184344896023794,11,212.0
465.0,11,39.0,1.56,1.3751654702159686,10,213.0,0.039027185813486014,10,213.0
470.0,14,50.0,2.1739130434782608,1.2271844382533357,13,235.0,0.04143312773291451,13,235.0
475.0,8,26.0,1.0833333333333333,1.665373058983431,7,250.0,0.05745270720634715,7,250.0
480.0,13,38.0,1.5833333333333333,0.9917113017495577,12,278.0,0.02871181738211686,12,278.0
485.0,8,29.0,1.16,1.8556516349301433,8,262.0,0.045882511107312306,8,262.0
490.0,10,40.0,1.7391304347826086,1.748020936040423,10,231.0,0.07968359207984582,10,231.0
495.0,10,28.0,1.2173913043478262,1.7672929270096718,9,221.0,0.08898827516351074,9,221.0
500.0,13,60.0,2.5,1.7665465073019304,12,241.0,0.05267376398858722,12,241.0
505.0,10,42.0,1.68,1.3645902465133875,10,243.0,0.03905617247257362,10,243.0
510.0,12,41.0,1.7083333333333333,1.8027634839283735,11,257.0,0.04864940010773837,11,257.0
515.0,6,22.0,0.9565217391304348,1.6577271677317829,6,248.0,0.06374716415831647,6,248.0
520.0,10,28.0,1.1666666666666667,1.9766666260203365,9,215.0,0.06333521869028208,9,215.0
525.0,18,99.0,4.125,0.9798234790407884,17,276.0,0.02183672024199284,17,276.0
530.0,11,76.0,3.3043478260869565,0.947691002188036,11,286.0,0.049011586765919206,11,286.0
535.0,13,45.0,1.875,1.1569762614735197,12,308.0,0.04107309543157907,12,308.0
540.0,10,29.0,1.2083333333333333,1.4520414645208708,10,330.0,0.04767587698449972,10,330.0
545.0,11,50.0,2.1739130434782608,0.8450571259802764,10,346.0,0.04983138888371515,10,346.0
550.0,11,45.0,1.8,1.672786835826634,10,326.0,0.04057714309177754,10,326.0
555.0,12,56.0,2.4347826086956523,1.7801003673948406,11,294.0,0.06706291454091821,11,294.0
560.0,8,27.0,1.2272727272727273,2.2752031090195906,8,302.0,0.10792209512135437,8,302.0
565.0,10,42.0,1.826086956521739,1.4275881773840011,9,293.0,0.059601445350809655,9,293.0
570.0,9,35.0,1.4583333333333333,1.8921637370632904,9,262.0,0.06254388833978328,9,262.0
575.0,11,33.0,1.434782608695652,1.6257972424841831,10,205.0,0.06590747243590735,10,205.0
580.0,6,20.0,0.9523809523809523,2.147239533940175,6,206.0,0.10303029336304449,6,206.0
585.0,11,37.0,1.5416666666666667,2.4997040395224546,10,204.0,0.08483377519420215,10,204.0
590.0,11,39.0,1.625,1.34665103679906,11,193.0,0.043904202353714276,11,193.0
595.0,13,45.0,1.9565217391304348,1.8830777822741331,12,152.0,0.08130494910758747,12,152.0
600.0,5,29.0,1.380952380952381,1.9344548423474595,5,160.0,0.10140495387266514,5,160.0
605.0,7,26.0,1.1818181818181819,2.173788909127222,7,141.0,0.10316834949032384,7,141.0
610.0,9,28.0,1.0769230769230769,2.0906230976138236,9,137.0,0.04948716520748351,9,137.0
615.0,12,40.0,1.6666666666666667,2.0369876123629074,12,138.0,0.07591878895956525,12,138.0
620.0,5,19.0,0.8636363636363636,2.036571122047568,5,145.0,0.10201115159764314,5,145.0
625.0,9,28.0,1.1666666666666667,2.867784204939456,9,137.0,0.10257229850604693,9,137.0
630.0,10,33.0,1.375,1.3506025305226557,9,145.0,0.05725904163758686,9,145.0
635.0,11,43.0,1.8695652173913044,1.13631911964683,10,158.0,0.050181305168591164,10,158.0
640.0,5,17.0,0.7083333333333334,2.07654619798256,5,163.0,0.08541492038523138,5,163.0
645.0,14,39.0,1.625,1.5688784763273864,12,179.0,0.048953892987284,12,179.0
650.0,10,30.0,1.2,1.5690252207493964,10,190.0,0.046809919912335816,10,190.0
655.0,14,42.0,1.75,1.5188495564350661,13,209.0,0.06337719005309382,13,209.0
660.0,7,23.0,1.0,1.9480200373426815,7,216.0,0.059887449291460074,7,216.0
665.0,11,31.0,1.2916666666666667,1.2333875859613663,10,212.0,0.04305581289707506,10,212.0
670.0,9,32.0,1.28,1.7305595029267644,9,205.0,0.038156142710934204,9,205.0
675.0,13,54.0,2.347826086956522,2.5291587805789333,13,185.0,0.11436976088817798,13,185.0
680.0,5,25.0,1.0869565217391304,2.8878608470540046,5,178.0,0.10821922176451414,5,178.0
685.0,6,20.0,0.9523809523809523,2.011042253872528,6,155.0,0.09850606337072185,6,155.0
690.0,8,22.0,0.9166666666666666,1.3718529335560106,8,150.0,0.051699295619906216,8,150.0
695.0,12,47.0,2.0434782608695654,1.5871740152928295,11,149.0,0.05571356684770475,11,149.0
700.0,5,23.0,1.0952380952380953,1.6909872612923862,5,163.0,0.09381485943080374,5,163.0
705.0,10,36.0,1.565217391304348,1.613453017484295,9,170.0,0.05745671257742946,9,170.0
710.0,7,27.0,1.173913043478261,1.2529854708813384,7,176.0,0.04637787130889422,7,176.0
715.0,14,38.0,1.6521739130434783,1.676840318321948,13,160.0,0.07372150587069608,13,160.0
720.0,7,20.0,0.9090909090909091,1.6650289825455955,6,161.0,0.095431827836836,6,161.0
725.0,11,36.0,1.5,2.151705364155028,10,161.0,0.06513047251887429,10,161.0
730.0,10,30.0,1.3043478260869565,1.2715056217595528,9,166.0,0.0605471867298588,9,166.0
735.0,15,52.0,2.1666666666666665,1.9152027846692146,14,187.0,0.05414291615919438,14,187.0
740.0,7,24.0,1.0909090909090908,2.1324106748723946,7,196.0,0.10522433958014252,7,196.0
745.0,9,39.0,1.6956521739130435,2.6654445623978136,9,175.0,0.10994916364694525,9,175.0
750.0,10,35.0,1.5217391304347827,1.410058383871362,10,160.0,0.06421160765617302,10,160.0
755.0,13,43.0,1.7916666666666667,1.2468227727311987,12,163.0,0.0516871380300554,12,163.0
760.0,6,19.0,0.8260869565217391,1.47370153203121,6,180.0,0.06469250516179507,6,180.0
765.0,11,41.0,1.7826086956521738,1.5041950945467384,10,202.0,0.050141955361164114,10,202.0
770.0,11,43.0,1.8695652173913044,1.2494718091719907,10,202.0,0.056775299009107515,10,202.0
775.0,9,24.0,1.0434782608695652,1.2848293710883534,8,195.0,0.056394709494510344,8,195.0
780.0,7,15.0,0.6521739130434783,1.8638502838186062,7,203.0,0.08024947782113075,7,203.0
785.0,10,38.0,1.6521739130434783,1.2501301158223501,10,202.0,0.06917203975279217,10,202.0
790.0,10,34.0,1.36,1.3168341808552706,10,198.0,0.042597434281460546,10,198.0
795.0,14,47.0,1.88,1.7721754141647168,13,222.0,0.05096309226795117,13,222.0
800.0,8,24.0,1.0434782608695652,1.7284484193269496,8,239.0,0.06825110002327653,8,239.0
805.0,10,35.0,1.4583333333333333,1.5122353181344501,10,243.0,0.06519508407254,10,243.0
810.0,11,34.0,1.36,1.6994561476276715,10,231.0,0.04709751154386002,10,231.0
815.0,13,58.0,2.5217391304347827,1.5084508626875224,12,213.0,0.0671102156726471,12,213.0
820.0,7,25.0,1.1363636363636365,1.821705460190421,6,228.0,0.09879317019306305,6,228.0
825.0,12,49.0,2.130434782608696,1.3720919447953277,11,242.0,0.051151542947871054,11,242.0
830.0,10,37.0,1.5416666666666667,1.0794381648283509,10,233.0,0.04609202173187146,10,233.0
835.0,13,43.0,1.8695652173913044,1.0808765465549925,12,225.0,0.05902860362171295,12,225.0
840.0,6,21.0,0.9130434782608695,2.2574257704659657,6,227.0,0.09727196976242422,6,227.0
845.0,7,25.0,1.0416666666666667,1.9524600781635442,7,209.0,0.07255062426628897,7,209.0
850.0,8,24.0,0.96,1.2822440909243744,8,192.0,0.02928346140960343,8,192.0
855.0,11,32.0,1.3333333333333333,2.2552288472311495,10,182.0,0.07574907672184236,10,182.0
860.0,3,16.0,0.7272727272727273,2.2922170572958986,3,163.0,0.10494661421034811,3,163.0
865.0,11,30.0,1.25,2.2824123846137807,10,171.0,0.07725415816448689,10,171.0
870.0,8,23.0,1.0,1.2804147505326415,8,164.0,0.04795902408232456,8,164.0
875.0,11,32.0,1.3333333333333333,3.1959470943239605,11,137.0,0.07959216317630939,11,137.0
880.0,6,25.0,1.25,1.789730317734448,6,137.0,0.12637474104501922,6,137.0
885.0,12,44.0,1.8333333333333333,1.8217452857973992,11,153.0,0.06302411054096699,11,153.0
890.0,8,31.0,1.24,1.3779590197217622,8,166.0,0.044186658688811754,8,166.0
895.0,14,47.0,1.88,1.6653457271235468,13,195.0,0.05354620958554663,13,195.0
900.0,6,24.0,1.0434782608695652,1.4511554927105046,6,191.0,0.05985896099829778,6,191.0
905.0,14,47.0,1.88,1.5829133527517474,12,208.0,0.046701656947021504,12,208.0
910.0,10,36.0,1.44,1.5846728395568186,10,216.0,0.04140335257439211,10,216.0
915.0,12,43.0,1.72,2.2901370411738697,12,195.0,0.07568459098161885,12,195.0
920.0,6,21.0,0.9545454545454546,2.0646919775581756,6,180.0,0.09966489898722036,6,180.0
925.0,10,36.0,1.565217391304348,1.3174240348700916,9,192.0,0.06690603442009625,9,192.0
930.0,7,25.0,1.0,1.8330101950238271,7,202.0,0.043025360042035096,7,202.0
935.0,13,40.0,1.6,1.9182870447774725,12,206.0,0.04672566972863809,12,206.0
940.0,7,28.0,1.2727272727272727,2.667127330226572,7,201.0,0.11808004711398268,7,201.0
945.0,7,15.0,0.625,2.563828134720588,6,163.0,0.08489454053793559,6,163.0
950.0,7,17.0,0.7083333333333334,1.5187061960437624,6,146.0,0.05850784364174,6,146.0
955.0,12,30.0,1.25,1.1221107080733692,11,160.0,0.040779700797841864,11,160.0
960.0,7,22.0,0.9565217391304348,1.4144597656729174,7,185.0,0.05045417053202873,7,185.0
965.0,13,48.0,1.92,1.9443119368551192,12,214.0,0.05386748642178843,12,214.0
970.0,11,45.0,1.875,1.6735883248197532,11,220.0,0.04690744961905289,11,220.0
975.0,9,33.0,1.434782608695652,2.3175444771785574,9,196.0,0.07492896427706706,9,196.0
980.0,5,13.0,0.5652173913043478,1.6925247366565572,5,196.0,0.07450600984729906,5,196.0
985.0,11,40.0,1.7391304347826086,1.5594580404729834,10,205.0,0.06305169636350244,10,205.0
990.0,10,28.0,1.12,1.7404391677334565,10,191.0,0.060970281032662985,10,191.0
995.0,14,43.0,1.8695652173913044,1.5945384064693275,13,187.0,0.05917799694504108,13,187.0
1000.0,7,27.0,1.2857142857142858,1.6709906413080293,7,197.0,0.09175711378910613,7,197.0
1005.0,9,34.0,1.4782608695652173,1.3815392682825085,8,191.0,0.060600904515820966,8,191.0
1010.0,8,27.0,1.173913043478261,0.8531793144887077,7,185.0,0.03242282287662552,7,185.0
1015.0,12,37.0,1.5416666666666667,1.5883302287897647,11,193.0,0.04375399459540717,11,193.0
1020.0,7,24.0,1.0,1.872069431260596,7,208.0,0.07315316400659755,7,208.0
1025.0,11,32.0,1.391304347826087,1.3040935061981807,10,230.0,0.04947465649705897,10,230.0
1030.0,9,27.0,1.125,1.29170587833107,9,222.0,0.03934177985724346,9,222.0
1035.0,12,39.0,1.625,2.787753640938076,12,190.0,0.0971080288593293,12,190.0
1040.0,8,31.0,1.55,1.5500573474036403,7,191.0,0.10658033619431087,7,191.0
1045.0,12,53.0,2.3043478260869565,1.4323827811568761,11,213.0,0.059604265493609074,11,213.0
1050.0,9,34.0,1.4782608695652173,1.4121216790323898,9,219.0,0.048503259215582094,9,219.0
1055.0,14,40.0,1.7391304347826086,1.7135580400642638,13,215.0,0.07655983926659198,13,215.0
1060.0,6,23.0,1.0454545454545454,1.7448479704549535,5,202.0,0.08807267725678698,5,202.0
1065.0,11,46.0,2.0,1.4083356716145976,10,225.0,0.048652578368953696,10,225.0
1070.0,9,38.0,1.5833333333333333,1.7013418754547953,9,235.0,0.04000301209147687,9,235.0
1075.0,15,48.0,2.0,1.345550340503695,14,264.0,0.05356323040451164,14,264.0
1080.0,8,23.0,1.0,1.6283280217061513,8,252.0,0.061044887997977394,8,252.0
1085.0,10,38.0,1.5833333333333333,1.9693123502276475,10,212.0,0.06900593676660222,10,212.0
1090.0,9,35.0,1.4,1.8252440462707482,9,207.0,0.053945979439939805,9,207.0
1095.0,13,43.0,1.72,1.9111267953993007,12,229.0,0.05865216301656317,12,229.0
1100.0,6,23.0,0.9583333333333334,1.9534052777815158,6,239.0,0.07182173732332525,6,239.0
1105.0,11,37.0,1.608695652173913,1.5830449612878525,10,262.0,0.049530355077210465,10,262.0
1110.0,7,27.0,1.125,2.176142936113599,7,248.0,0.06963973433908086,7,248.0
1115.0,11,25.0,1.0869565217391304,1.221444042135176,10,199.0,0.06659367000705206,10,199.0
1120.0,6,19.0,0.8260869565217391,2.213785514053293,6,205.0,0.09630182787940175,6,205.0
1125.0,8,31.0,1.4090909090909092,2.613222478270633,8,192.0,0.10501947851376356,8,192.0
1130.0,10,35.0,1.4,2.1971924371151657,10,190.0,0.06805636738536684,10,190.0
1135.0,12,51.0,2.125,1.8980127119837278,11,177.0,0.0670601892068211,11,177.0
1140.0,7,24.0,1.0434782608695652,1.6794224070297974,7,174.0,0.07924052291099676,7,174.0
1145.0,12,41.0,1.7083333333333333,2.053550164176233,11,188.0,0.06347935431535193,11,188.0
1150.0,10,40.0,1.7391304347826086,1.4030983363807057,10,195.0,0.048201825314384064,10,195.0
1155.0,12,44.0,1.8333333333333333,2.738394208313558,12,167.0,0.08907959132264745,12,167.0
1160.0,5,24.0,1.1428571428571428,2.525828897262697,5,164.0,0.12039970604520894,5,164.0
1165.0,11,36.0,1.5,2.196455311892551,10,143.0,0.07138097287296406,10,143.0
1170.0,10,35.0,1.4583333333333333,1.2396674996221957,9,152.0,0.05122490845714547,9,152.0
1175.0,12,43.0,1.8695652173913044,1.3256499466896545,11,163.0,0.057446982631855104,11,163.0
1180.0,8,25.0,1.0416666666666667,1.979857683171599,7,170.0,0.07431657320330623,7,170.0
1185.0,11,41.0,1.7083333333333333,1.6735194825112096,10,171.0,0.04806116207005523,10,171.0
1190.0,7,24.0,0.96,1.2141632777423674,7,176.0,0.04310419057628789,7,176.0
1195.0,12,38.0,1.5833333333333333,1.166974348714219,11,204.0,0.042734807894362,11,204.0
1200.0,7,20.0,0.8695652173913043,1.4323750015226735,7,214.0,0.04618462211298101,7,214.0
1205.0,11,41.0,1.7826086956521738,2.450443910269142,11,196.0,0.08557585303827027,11,196.0
1210.0,7,36.0,1.565217391304348,0.9123643224952442,7,178.0,0.044620021782249907,7,178.0
1215.0,11,35.0,1.4583333333333333,1.0347752452712449,10,187.0,0.039673987857953966,10,187.0
1220.0,4,14.0,0.6086956521739131,1.8347584943633681,4,213.0,0.07098642361810806,4,213.0
1225.0,10,34.0,1.4782608695652173,1.4064561675827962,9,232.0,0.04739553997795641,9,232.0
1230.0,9,27.0,1.08,1.7889195075419406,9,217.0,0.04585559040704797,9,217.0
1235.0,12,44.0,2.0,1.0660865560086183,11,214.0,0.06759801298891915,11,214.0
1240.0,3,19.0,0.9047619047619048,2.875320983726185,3,200.0,0.13682246820088478,3,200.0
1245.0,9,23.0,1.0454545454545454,3.4898415410458385,9,180.0,0.14167340233166117,9,180.0
1250.0,11,31.0,1.3478260869565217,1.2976770522784407,11,169.0,0.0662146136951156,11,169.0
1255.0,14,49.0,2.130434782608696,1.617730432844647,13,152.0,0.07399063976487422,13,152.0
1260.0,6,27.0,1.2272727272727273,1.821392792624277,6,158.0,0.10029483411993934,6,158.0
1265.0,12,42.0,1.826086956521739,1.4316265275839186,11,179.0,0.058888842334752264,11,179.0
1270.0,8,38.0,1.5833333333333333,1.3181472815799862,8,179.0,0.0420632086258418,8,179.0
1275.0,13,45.0,1.875,2.184793533956173,12,177.0,0.07445084054570948,12,177.0
1280.0,7,24.0,1.0909090909090908,1.9857063443516787,7,170.0,0.10442944717180952,7,170.0
1285.0,12,44.0,1.9130434782608696,1.4410398097689159,11,190.0,0.05763049208671721,11,190.0
1290.0,11,44.0,1.8333333333333333,1.4333251184386768,11,215.0,0.04561838082295737,11,215.0
1295.0,12,54.0,2.347826086956522,0.7777043404622548,11,234.0,0.04942749147404261,11,234.0
1300.0,7,26.0,1.1304347826086956,1.7858897910417928,7,225.0,0.07379428071359098,7,225.0
1305.0,11,38.0,1.6521739130434783,1.4695605021763927,10,193.0,0.057221857178243976,10,193.0
1310.0,10,34.0,1.36,1.5879407794833016,9,189.0,0.04866243117377533,9,189.0
1315.0,14,48.0,2.0,1.8369908909638777,13,197.0,0.0603986532266557,13,197.0
1320.0,5,22.0,0.9565217391304348,2.137188974574916,5,198.0,0.09203961105525893,5,198.0
1325.0,13,41.0,1.7083333333333333,1.847866280840951,12,212.0,0.06457709059781787,12,212.0
1330.0,9,32.0,1.28,1.806622994023306,9,207.0,0.05735915347098229,9,207.0
1335.0,13,37.0,1.608695652173913,0.7711088269117513,12,202.0,0.048836270827344305,12,202.0
1340.0,7,23.0,1.0454545454545454,1.9427122254133082,7,201.0,0.07969247086066877,7,201.0
1345.0,10,45.0,2.0454545454545454,1.4770730822433273,10,185.0,0.0724014671417389,10,185.0
1350.0,10,41.0,1.7083333333333333,1.4842096266828089,10,181.0,0.047275539590948844,10,181.0
1355.0,15,50.0,2.1739130434782608,0.5617350678971887,14,205.0,0.03704998136665651,14,205.0
1360.0,6,20.0,0.9090909090909091,1.8126412461979546,6,218.0,0.07410456047660618,6,218.0
1365.0,12,44.0,1.9130434782608696,1.5667379838965847,11,232.0,0.06291564809131486,11,232.0
1370.0,9,39.0,1.625,1.2270854283029717,9,204.0,0.033586309000124125,9,204.0
1375.0,12,40.0,1.6666666666666667,2.1267485808605238,11,181.0,0.07652695162396186,11,181.0
1380.0,6,24.0,1.0909090909090908,1.887276330954126,6,194.0,0.0921843468393796,6,194.0
1385.0,12,49.0,2.130434782608696,1.2857345418722852,11,218.0,0.04571693753113598,11,218.0
1390.0,9,34.0,1.36,1.8294558731035044,9,212.0,0.05070204947880661,9,212.0
1395.0,13,47.0,2.1363636363636362,1.3725341975560201,12,212.0,0.07553472938567535,12,212.0
1400.0,7,26.0,1.2380952380952381,1.9332294427060877,6,197.0,0.12374069983395845,6,197.0
1405.0,10,29.0,1.3181818181818181,1.8274064622855042,9,207.0,0.06930089612357185,9,207.0
1410.0,10,32.0,1.3333333333333333,0.9626097159344379,10,210.0,0.03672996694311194,10,210.0
1415.0,14,49.0,2.130434782608696,1.2061078722519916,13,224.0,0.05237136309615851,13,224.0
1420.0,5,20.0,0.9090909090909091,1.8113794553484006,4,215.0,0.08933290995822622,4,215.0
1425.0,12,32.0,1.3333333333333333,1.3859833776802073,11,234.0,0.06168706930503767,11,234.0
1430.0,8,27.0,1.08,1.784467407964083,8,232.0,0.039008595998440296,8,232.0
1435.0,13,44.0,1.9130434782608696,1.7561876186662928,12,216.0,0.07850997149002711,12,216.0
1440.0,8,29.0,1.3181818181818181,1.7932699802157261,7,201.0,0.09568386289620412,7,201.0
1445.0,14,45.0,1.9565217391304348,1.3676728023047322,14,185.0,0.052555073881155066,14,185.0
1450.0,10,36.0,1.44,1.9430984947998962,10,181.0,0.04703858013431413,10,181.0
