step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
120.0,19,399.0,18.136363636363637,1.2883570212656552,18,855.0,0.02747538953181543,18,855.0
125.0,18,442.0,21.047619047619047,0.7387365300573234,18,944.0,0.006330220747860162,18,944.0
130.0,12,396.0,20.842105263157894,1.9059727611402852,12,876.0,0.08292183609135494,12,876.0
135.0,9,379.0,19.94736842105263,2.307055708922179,9,857.0,0.12420743307491776,9,857.0
140.0,4,11.0,0.55,3.24806402231388,4,621.0,0.14798211582415557,4,621.0
145.0,9,42.0,1.9090909090909092,2.3333619487475534,9,424.0,0.07430086054717433,9,424.0
150.0,14,100.0,4.3478260869565215,1.7002762628523713,14,437.0,0.039596791798988666,14,437.0
155.0,19,186.0,8.08695652173913,0.7720925637678853,18,518.0,0.03798320513685682,18,518.0
160.0,21,285.0,11.4,1.286481920726609,20,612.0,0.020400256722313534,20,612.0
165.0,20,385.0,16.041666666666668,1.1935077321848309,19,707.0,0.013217181136555128,19,707.0
170.0,20,485.0,20.208333333333332,1.3910212809700788,19,802.0,0.03336867490115905,19,802.0
175.0,21,585.0,23.4,1.5009370917331606,20,897.0,0.014348763807535006,20,897.0
180.0,19,655.0,27.291666666666668,1.2175276745700356,19,992.0,0.02928186563369081,19,992.0
185.0,9,199.0,8.291666666666666,2.108677908339019,9,749.0,0.04826625758908286,9,749.0
190.0,10,73.0,3.1739130434782608,1.7370628968482429,9,717.0,0.06501665409363368,9,717.0
195.0,14,92.0,3.8333333333333335,1.4258230182232687,13,739.0,0.06153556724816799,13,739.0
200.0,16,167.0,7.260869565217392,1.8206753574117471,15,810.0,0.06674311964315144,15,810.0
205.0,19,257.0,11.173913043478262,1.141190083726785,18,895.0,0.031483663157227074,18,895.0
210.0,20,352.0,15.304347826086957,0.9900054321608718,19,985.0,0.02291402176077184,19,985.0
215.0,19,447.0,20.318181818181817,1.1539427748071736,18,1075.0,0.041440975596480585,18,1075.0
220.0,19,542.0,23.565217391304348,1.592728143902535,18,1165.0,0.042107069290785795,18,1165.0
225.0,18,565.0,23.541666666666668,1.4542781016298811,18,1254.0,0.04641562301235336,18,1254.0
230.0,9,103.0,4.681818181818182,1.2867449636613086,8,1128.0,0.05143030735415041,8,1128.0
235.0,13,62.0,2.5833333333333335,0.5616248107331353,12,1136.0,0.018737826086267857,12,1136.0
240.0,20,143.0,5.5,1.7942848666312803,19,1131.0,0.017347828393456645,19,1131.0
245.0,20,242.0,10.083333333333334,1.2704123316298828,19,1225.0,0.010864692973094886,19,1225.0
250.0,20,342.0,14.869565217391305,0.7635447051769495,19,1320.0,0.03112016597951761,19,1320.0
255.0,21,442.0,17.68,1.5846375387374951,20,1415.0,0.015598028028470415,20,1415.0
260.0,20,542.0,22.583333333333332,1.2839952140101574,19,1510.0,0.01874012493267526,19,1510.0
265.0,20,642.0,26.75,1.1795418495539252,19,1605.0,0.03119390313023427,19,1605.0
270.0,18,631.0,26.291666666666668,0.8894895326221847,18,1697.0,0.02772649388776756,18,1697.0
275.0,12,203.0,8.12,1.599765880514987,11,1486.0,0.03957353657264203,11,1486.0
280.0,13,71.0,2.9583333333333335,1.800481485159404,12,1465.0,0.04629886773288984,12,1465.0
285.0,16,146.0,6.083333333333333,1.675033561894694,15,1494.0,0.03852304931728766,15,1494.0
290.0,20,236.0,9.833333333333334,1.2221295045565723,19,1579.0,0.04225612935494337,19,1579.0
295.0,19,331.0,15.045454545454545,0.92073020332349,18,1669.0,0.05098340959212714,18,1669.0
300.0,19,426.0,18.52173913043478,0.9752074625215287,18,1759.0,0.03303017795679149,18,1759.0
305.0,20,521.0,22.652173913043477,0.8267969266717021,19,1849.0,0.0251710479014255,19,1849.0
310.0,19,616.0,26.782608695652176,1.1242838646764226,18,1939.0,0.03091320298372837,18,1939.0
315.0,16,592.0,25.73913043478261,1.1895080726643372,16,2026.0,0.039037288019576406,16,2026.0
320.0,9,85.0,3.8636363636363638,1.1978824210848282,8,1744.0,0.05316789382304005,8,1744.0
